,user_id,item_id,sentiment,app_name
172608,76561198020928326,70.0,0,Half-Life
172668,Array71,8500.0,0,EVE Online
173269,76561198039874575,221100.0,0,DayZ
173509,arronlim13,99900.0,2,Spiral Knights
174469,ARTHERDUNGER10,250900.0,2,The Binding of Isaac: Rebirth
174589,Mackus1011,211820.0,2,Starbound
175489,Mackus1011,380600.0,2,Fishing Planet
176049,Mackus1011,22380.0,1,Fallout: New Vegas
176209,Mackus1011,252490.0,0,Rust
176929,76561198041877981,2450.0,1,Bloody Good Time
176953,76561198041877981,241540.0,0,State of Decay
177193,darkmassieh,107410.0,2,Arma 3
178033,darkmassieh,230190.0,0,War for the Overworld
178473,darkmassieh,391270.0,2,Fingerbones
178518,darkmassieh,301520.0,2,Robocraft
179239,asianturtlefrenzy,246420.0,2,Kingdom Rush
179419,asianturtlefrenzy,289130.0,2,Endless Legend™
179780,asianturtlefrenzy,249050.0,2,Dungeon of the Endless™
180580,asianturtlefrenzy,418340.0,2,RWBY: Grimm Eclipse
181121,asianturtlefrenzy,263020.0,0,STARWHAL
181481,asianturtlefrenzy,287980.0,0,Mini Metro
181723,blowjobsfurdayzandgayz,417860.0,1,Emily is Away
182023,blowjobsfurdayzandgayz,96100.0,0,Defy Gravity Extended
182323,76561198082992295,4000.0,0,Garry's Mod
182764,76561198082992295,440.0,2,Team Fortress 2
183244,LaLocaDeLosDulces,80.0,1,Counter-Strike: Condition Zero
183306,assassin_warman,105600.0,1,Terraria
184026,assassin_warman,219150.0,2,Hotline Miami
184187,assassin_warman,440.0,2,Team Fortress 2
184667,Astrelt,385770.0,2,Time Clickers
184827,Astrelt,252630.0,2,Eldritch
185307,Astrelt,212200.0,2,Mabinogi
185867,Astrelt,218680.0,0,Scribblenauts Unlimited
186167,Astrelt,230410.0,2,Warframe
186407,Astrelt,4000.0,2,Garry's Mod
186847,Astrelt,346900.0,2,AdVenture Capitalist
187087,Astrelt,440.0,2,Team Fortress 2
187567,Astrelt,387860.0,0,the static speaks my name
187623,Astrelt,221640.0,0,Super Hexagon
187704,Swish0009,203160.0,2,Tomb Raider
187944,Swish0009,230410.0,0,Warframe
188184,Swish0009,219640.0,2,Chivalry: Medieval Warfare
188464,Swish0009,213850.0,1,Magic 2014 — Duels of the Planeswalkers
188575,Aurora99,730.0,1,Counter-Strike: Global Offensive
188735,Aurora99,105600.0,2,Terraria
189455,Aurora99,550.0,1,Left 4 Dead 2
189715,Aurora99,369580.0,2,NotGTAV
189760,Aurora99,282440.0,1,Quake Live™
189880,Aurora99,1250.0,1,Killing Floor
190080,Aurora99,440.0,1,Team Fortress 2
190560,Aurora99,8400.0,1,Geometry Wars: Retro Evolved
190592,76561198053071988,271590.0,0,Grand Theft Auto V
190752,76561198083375450,225640.0,0,Sacred 2 Gold
190768,76561198083375450,113420.0,2,Fallen Earth Free2Play
191009,76561198083375450,377160.0,2,Fallout 4
191089,76561198083375450,421770.0,0,Pool Nation FX - Unlock Online
191522,76561198083375450,224600.0,0,Defiance
191922,76561198078730600,440.0,2,Team Fortress 2
192403,auzmoz,320.0,1,Half-Life 2: Deathmatch
192439,auzmoz,8500.0,2,EVE Online
193039,auzzie_96,289130.0,2,Endless Legend™
193399,fatrangacuntnolifevirgin,202970.0,2,Call of Duty®: Black Ops II
193579,76561198064150679,20920.0,2,The Witcher 2: Assassins of Kings Enhanced Edition
193699,76561198110293299,265930.0,2,Goat Simulator
194239,76561198110293299,346110.0,2,ARK: Survival Evolved
195239,76561198110293299,304930.0,2,Unturned
196340,de_triggered,268650.0,1,From the Depths
196900,de_triggered,224540.0,1,Ace of Spades: Battle Builder
197180,de_triggered,219640.0,2,Chivalry: Medieval Warfare
197460,de_triggered,233450.0,0,Prison Architect
197820,de_triggered,440.0,2,Team Fortress 2
198300,de_triggered,4000.0,2,Garry's Mod
198741,Azrafael,215530.0,1,The Incredible Adventures of Van Helsing
199542,hoarbiscuit,55230.0,2,Saints Row: The Third
199663,bohgeraltofrivia,261640.0,2,Borderlands: The Pre-Sequel
199903,TeH-B-Rad,730.0,1,Counter-Strike: Global Offensive
200063,TeH-B-Rad,440.0,2,Team Fortress 2
200543,BAW_Killer,221100.0,1,DayZ
200783,BAW_Killer,287700.0,0,METAL GEAR SOLID V: THE PHANTOM PAIN
201103,BAW_Killer,359550.0,0,Tom Clancy's Rainbow Six® Siege
201223,gamerdude7892,22380.0,2,Fallout: New Vegas
201384,BBBirb,4000.0,2,Garry's Mod
201825,76561197998761331,310380.0,2,Fractured Space
202465,76561198096750939,4000.0,1,Garry's Mod
202905,crispymemesmantheyremyfavourite,230410.0,2,Warframe
203145,crispymemesmantheyremyfavourite,383980.0,0,Rivals of Aether
203321,crispymemesmantheyremyfavourite,304050.0,2,Trove
204161,crispymemesmantheyremyfavourite,212680.0,2,FTL: Faster Than Light
204281,76561198074409406,391460.0,0,WARMODE
204401,H-Alo,346010.0,1,Besiege
204761,420Blz,107410.0,2,Arma 3
205601,76561198076548816,200210.0,0,Realm of the Mad God
206202,76561198076548816,113020.0,2,Monaco: What's Yours Is Mine
207403,chillrend,221100.0,2,DayZ
207643,chillrend,393010.0,2,Don't Starve: Shipwrecked
207931,chillrend,208090.0,2,Loadout
208351,chillrend,440.0,2,Team Fortress 2
208831,Gborges,440.0,1,Team Fortress 2
209311,lukeyturley,218230.0,2,PlanetSide 2
209492,BOB_200,8400.0,1,Geometry Wars: Retro Evolved
209525,76561198018560501,10500.0,2,Empire: Total War™
209625,76561198069458790,265630.0,1,Fistful of Frags
210225,76561198069458790,440.0,1,Team Fortress 2
210706,76561198047208452,220240.0,2,Far Cry 3
210866,76561198047208452,113200.0,2,The Binding of Isaac
211106,generalale,239160.0,0,Thief
211346,generalale,220240.0,1,Far Cry 3
211506,generalale,440.0,2,Team Fortress 2
211986,brendoboy,630.0,2,Alien Swarm
212147,brendoboy,208090.0,2,Loadout
212567,brendoboy,230410.0,0,Warframe
212807,brendoboy,322330.0,1,Don't Starve Together
213227,brendoboy,1250.0,2,Killing Floor
213427,76561198071234254,200210.0,1,Realm of the Mad God
214027,76561198071234254,238460.0,2,BattleBlock Theater®
215307,76561198071234254,730.0,2,Counter-Strike: Global Offensive
215467,76561198071234254,105600.0,2,Terraria
216187,76561198071234254,440.0,2,Team Fortress 2
216668,76561197988934555,301520.0,2,Robocraft
217388,Infixation,346560.0,2,Hero of the Kingdom II
217548,Infixation,328220.0,2,Wild Season
217597,Infixation,730.0,2,Counter-Strike: Global Offensive
217757,Infixation,252490.0,2,Rust
218477,Infixation,203160.0,2,Tomb Raider
218717,Infixation,39120.0,2,RIFT
219137,76561198047304525,239070.0,0,Hammerwatch
219938,JuanManSnipez,730.0,2,Counter-Strike: Global Offensive
220099,Ben_Andy,105600.0,1,Terraria
220819,Bennysaputra,10.0,0,Counter-Strike
220859,76561198067021476,730.0,0,Counter-Strike: Global Offensive
221019,76561198045071942,310380.0,2,Fractured Space
221659,Bhappiikhat,304930.0,2,Unturned
222761,BITCHPLESE,319630.0,0,Life is Strange - Episode 1
222961,Too_1337,220.0,2,Half-Life 2
223101,Too_1337,4000.0,2,Garry's Mod
223541,kinglemon1222,48700.0,2,Mount & Blade: Warband
223741,76561198030636321,255710.0,0,Cities: Skylines
224021,IJustWantedToTalk,4000.0,2,Garry's Mod
224461,IJustWantedToTalk,304930.0,2,Unturned
225561,IJustWantedToTalk,247730.0,2,Nether: Resurrected
225961,76561198034643189,263280.0,0,SPINTIRES™
226441,LlamasInNigjamas,730.0,0,Counter-Strike: Global Offensive
226602,mavros88,288470.0,1,Fable Anniversary
226722,mavros88,209870.0,2,Blacklight: Retribution
226883,mavros88,50300.0,2,Spec Ops: The Line
227204,CHAAANG,10680.0,0,Aliens vs. Predator™
227344,CHAAANG,238320.0,0,Outlast
227704,76561198077586769,440.0,2,Team Fortress 2
228184,bitmat,300570.0,2,Infinifactory
228352,bitmat,201420.0,2,Toki Tori 2+
228709,bitmat,220240.0,1,Far Cry 3
228869,bitmat,211420.0,0,DARK SOULS™: Prepare To Die™ Edition
229029,76561198028483487,238260.0,2,Pinball Arcade
229119,Ghoster09,206210.0,1,Gotham City Impostors Free to Play
229360,Ghoster09,440.0,2,Team Fortress 2
229840,76561198081496844,6060.0,2,"Star Wars: Battlefront 2 (Classic, 2005)"
229900,180577,440.0,0,Team Fortress 2
230380,Barridos,4000.0,1,Garry's Mod
230820,76561197988863895,248820.0,2,Risk of Rain
231240,76561198042728201,221100.0,2,DayZ
231480,76561198042728201,202970.0,2,Call of Duty®: Black Ops II
231660,hbk1462,4000.0,2,Garry's Mod
232101,76561198057521157,344760.0,2,Reign Of Kings
232202,76561198057521157,290080.0,1,Life is Feudal: Your Own
232602,76561198057521157,313120.0,2,Stranded Deep
232722,76561198057389499,222880.0,2,Insurgency
233262,76561198057389499,252950.0,2,Rocket League®
234142,76561198057389499,4000.0,2,Garry's Mod
234582,76561198057389499,440.0,2,Team Fortress 2
235062,FHK,237930.0,2,Transistor
235363,76561198030735076,339610.0,0,Freestyle 2: Street Basketball
235863,Bluegills,293780.0,2,Crawl
236283,Bluegills,20530.0,2,Red Faction
236313,Bluegills,208090.0,2,Loadout
236733,Bluegills,57300.0,0,Amnesia: The Dark Descent
236973,Bluegills,39150.0,2,FINAL FANTASY VIII
237045,Bluegills,70.0,2,Half-Life
237105,Bluegills,13210.0,2,Unreal Tournament 3 Black
237185,Bluegills,22120.0,2,Penumbra: Black Plague Gold Edition
237305,76561197970931849,204100.0,2,Max Payne 3
237385,76561197970931849,319740.0,2,There Came an Echo
237495,rrbr,244050.0,0,Rise of Flight United
237615,rrbr,270370.0,2,Lambda Wars Beta
237775,13lazer,33930.0,1,Arma 2: Operation Arrowhead
238135,76561198044344399,352460.0,1,Dead Realm
238536,76561197999613236,271590.0,2,Grand Theft Auto V
238697,76561197999613236,333950.0,0,Medieval Engineers
239399,76561198062288797,346010.0,2,Besiege
239759,bobseagull,730.0,2,Counter-Strike: Global Offensive
239919,bobseagull,49520.0,0,Borderlands 2
240159,bobseagull,242720.0,2,GunZ 2: The Second Duel
240459,bobseagull,238460.0,2,BattleBlock Theater®
241739,bobseagull,251630.0,2,The Impossible Game
241784,bobseagull,220240.0,0,Far Cry 3
241944,bobseagull,4000.0,1,Garry's Mod
242384,bokkkbokkk,346110.0,1,ARK: Survival Evolved
243384,Bonesdontrattlethem,4000.0,1,Garry's Mod
243825,76561198073642113,550.0,0,Left 4 Dead 2
244086,76561198073642113,55140.0,2,MX vs. ATV Reflex
244131,76561198211433640,730.0,1,Counter-Strike: Global Offensive
244291,ilyjoepoe,318430.0,2,Squishy the Suicidal Pig
244364,hididdlyhoe,440.0,0,Team Fortress 2
244844,76561198027225504,230410.0,2,Warframe
245085,76561198027225504,323470.0,1,DRAGON BALL XENOVERSE
245246,76561198027225504,630.0,2,Alien Swarm
245406,76561198027225504,10680.0,2,Aliens vs. Predator™
245546,dicksoutforboromir,334230.0,0,Town of Salem
245846,dicksoutforboromir,48700.0,0,Mount & Blade: Warband
246046,dicksoutforboromir,224260.0,1,No More Room in Hell
246586,probotsteve,730.0,0,Counter-Strike: Global Offensive
246746,76561197977543317,243470.0,0,Watch_Dogs™
246906,BrutalLegend69,225260.0,0,Brutal Legend
247266,76561198007539695,45730.0,1,Dark Void™ Zero
247322,76561198007539695,99400.0,0,Garshasp: The Monster Slayer
247340,76561198064026657,96100.0,0,Defy Gravity Extended
247640,76561198064026657,1250.0,2,Killing Floor
247840,76561198024450886,213650.0,2,Dwarfs - F2P
247884,saint556,340050.0,0,Survivalist
248604,saint556,234190.0,2,Receiver
248664,saint556,261880.0,2,Corporate Lifestyle Simulator
248718,saint556,230840.0,0,Daylight
249038,saint556,263760.0,2,Turbo Dismount™
249518,saint556,233190.0,2,Final Exam
249716,brettebear,220780.0,2,Thomas Was Alone
249776,metiqu,730.0,1,Counter-Strike: Global Offensive
249936,Brianseb,440.0,1,Team Fortress 2
250416,spike_heart,237740.0,2,Angry Video Game Nerd Adventures
250620,brocky0405,48700.0,0,Mount & Blade: Warband
250821,brocky0405,363970.0,1,Clicker Heroes
251661,brocky0405,730.0,1,Counter-Strike: Global Offensive
251821,brocky0405,440.0,2,Team Fortress 2
252303,76561198046094676,4560.0,2,Company of Heroes - Legacy Edition
252503,76561198046094676,203770.0,0,Crusader Kings II
252683,76561198046094676,17700.0,2,INSURGENCY: Modern Infantry Combat
252731,76561198046094676,25890.0,0,Hearts of Iron III
252787,Vladimirputinisgreatman,8930.0,2,Sid Meier's Civilization® V
252887,Br0wni3,730.0,2,Counter-Strike: Global Offensive
253047,76561198093381429,200210.0,2,Realm of the Mad God
253647,76561198110065267,10090.0,2,Call of Duty: World at War
253707,76561198059167106,41300.0,2,Altitude
253938,76561198105270589,268750.0,1,Magicite
254098,76561198105270589,304930.0,2,Unturned
255198,76561198105270589,4000.0,2,Garry's Mod
255638,76561198105270589,440.0,2,Team Fortress 2
256118,Trutle,291550.0,2,Brawlhalla
256838,Trutle,224760.0,2,FEZ
256938,Trutle,219640.0,2,Chivalry: Medieval Warfare
257218,BugsyBro,322910.0,2,"Warhammer 40,000: Regicide"
257638,BugsyBro,6060.0,2,"Star Wars: Battlefront 2 (Classic, 2005)"
257698,BugsyBro,291480.0,2,Warface
258058,BugsyBro,4000.0,1,Garry's Mod
258498,76561198074561346,274940.0,2,Depth
259058,76561198074561346,8980.0,2,Borderlands
259298,76561198074561346,730.0,2,Counter-Strike: Global Offensive
259459,76561198074561346,344760.0,2,Reign Of Kings
259560,76561198074561346,440.0,2,Team Fortress 2
260040,76561198094074209,246620.0,1,Plague Inc: Evolved
261001,76561198094074209,393420.0,0,Hurtworld
261241,76561198087011672,208090.0,2,Loadout
261661,busternut,237870.0,2,Planet Explorers
262561,busternut,224540.0,2,Ace of Spades: Battle Builder
262841,busternut,248570.0,2,Toribash
263321,busternut,12120.0,2,Grand Theft Auto: San Andreas
263341,76561198075981950,221100.0,2,DayZ
263583,76561198079326390,105600.0,0,Terraria
264303,76561198079326390,301520.0,2,Robocraft
265024,76561198142749308,298110.0,0,Far Cry® 4
265184,897w463824638109276,252490.0,2,Rust
265904,897w463824638109276,440.0,0,Team Fortress 2
266385,8789568,252490.0,2,Rust
267105,76561198112547239,230410.0,1,Warframe
267345,ByzGirl,305620.0,0,The Long Dark
267745,ByzGirl,239030.0,2,"Papers, Please"
267985,C14M8S,200210.0,1,Realm of the Mad God
268585,C14M8S,620.0,1,Portal 2
269025,C14M8S,211820.0,2,Starbound
269926,C14M8S,42910.0,0,Magicka
270246,C14M8S,219640.0,0,Chivalry: Medieval Warfare
270526,C14M8S,550.0,1,Left 4 Dead 2
270786,C14M8S,99900.0,0,Spiral Knights
271746,C14M8S,240.0,0,Counter-Strike: Source
271887,1122305938,211820.0,1,Starbound
272787,1122305938,8870.0,2,BioShock Infinite
272888,1122305938,250420.0,0,8BitMMO
273370,Cabey64,220200.0,2,Kerbal Space Program
273450,Cabey64,440.0,2,Team Fortress 2
273930,Cabey64,2700.0,2,RollerCoaster Tycoon® 3: Platinum
273962,Cabjoy,94400.0,2,Nidhogg
274322,Stormaggen,42910.0,2,Magicka
274642,gusvu,238010.0,2,Deus Ex: Human Revolution - Director's Cut
274922,gusvu,241930.0,2,Middle-earth™: Shadow of Mordor™
275124,Punixa,207140.0,2,SpeedRunners
276324,Punixa,259080.0,1,Just Cause 2: Multiplayer Mod
276476,76561198044402508,302590.0,2,Of Guards And Thieves
277292,76561198081987102,242880.0,2,"Sir, You Are Being Hunted"
277492,76561198081987102,107100.0,1,Bastion
277852,76561197996741396,22380.0,2,Fallout: New Vegas
278012,calii,440.0,2,Team Fortress 2
278492,76561198084718144,209080.0,2,Guns of Icarus Online
278973,calypto52,49600.0,2,Beat Hazard
279573,camduman,109600.0,2,Neverwinter
280173,camduman,440.0,1,Team Fortress 2
280653,camquarter,233720.0,2,Surgeon Simulator
280894,aquelecaraqfazaquilo,330840.0,1,Game of Thrones - A Telltale Games Series
280954,aquelecaraqfazaquilo,218230.0,1,PlanetSide 2
281134,aquelecaraqfazaquilo,19000.0,1,Silent Hill Homecoming
281145,aquelecaraqfazaquilo,242050.0,2,Assassin’s Creed® IV Black Flag™
281269,aquelecaraqfazaquilo,206420.0,1,Saints Row IV
281549,76561198079009374,4000.0,2,Garry's Mod
281989,76561197992910116,267750.0,2,Shadowrun Chronicles - Boston Lockdown
282169,76561197992910116,259720.0,2,Fading Hearts
282193,76561197992910116,293920.0,2,Spirited Heart Deluxe
282369,76561197992910116,248310.0,2,Freedom Planet
282609,76561197992910116,49520.0,2,Borderlands 2
282849,76561197992910116,238430.0,2,Contagion
283449,jonjon4351,220240.0,2,Far Cry 3
283609,76561198008551473,22380.0,1,Fallout: New Vegas
283769,76561198008551473,201810.0,2,Wolfenstein: The New Order
283850,76561198062276935,221100.0,0,DayZ
284090,76561198062276935,730.0,2,Counter-Strike: Global Offensive
284250,76561198062276935,10680.0,2,Aliens vs. Predator™
284390,76561198048121243,252490.0,0,Rust
285110,76561198048121243,49520.0,0,Borderlands 2
285350,76561198048121243,219640.0,2,Chivalry: Medieval Warfare
285631,ConkerBirdy,391540.0,2,Undertale
285711,ConkerBirdy,239140.0,2,Dying Light
286111,ConkerBirdy,346010.0,2,Besiege
286471,76561198078194423,105600.0,2,Terraria
287191,76561198067657905,4000.0,2,Garry's Mod
287631,76561198070072786,417860.0,0,Emily is Away
287931,76561198070072786,265930.0,0,Goat Simulator
288471,76561198070072786,400.0,2,Portal
288611,76561197966764681,730.0,0,Counter-Strike: Global Offensive
288771,76561198007988939,305620.0,0,The Long Dark
289171,ca_ra_cal,348960.0,2,Odysseus: Long Way Home
289187,76561198067721589,220200.0,2,Kerbal Space Program
289267,76561198067721589,304930.0,2,Unturned
290367,76561197996092338,440.0,1,Team Fortress 2
290847,carouserwhite,4000.0,2,Garry's Mod
291287,carouserwhite,17520.0,2,Synergy
291626,76561198045631910,252490.0,0,Rust
292346,76561198078670623,4920.0,2,Natural Selection 2
292826,Lord_Casso,287920.0,2,Mortal Online
293426,Lord_Casso,323370.0,2,TERA
293926,76561198070087725,48700.0,2,Mount & Blade: Warband
294126,fsfs546hd,70000.0,0,Dino D-Day
294366,76561198045283919,244410.0,1,Supreme Ruler 1936
294438,76561198081438874,31280.0,0,Poker Night at the Inventory
294506,76561198072411281,17480.0,2,Command & Conquer: Red Alert 3
294524,76561198072411281,332800.0,0,Five Nights at Freddy's 2
294544,76561198072411281,319510.0,2,Five Nights at Freddy's
294584,76561198072411281,105600.0,2,Terraria
295304,76561198032143135,105450.0,2,Age of Empires® III: Complete Collection
295424,CrazyGiraffe71,107410.0,2,Arma 3
296264,chalkmetal,225260.0,2,Brutal Legend
296625,kggj,219150.0,0,Hotline Miami
296785,asdasdfsadgdfhfgjggj,222880.0,1,Insurgency
297325,asdasdfsadgdfhfgjggj,4000.0,2,Garry's Mod
297765,elheat,440.0,2,Team Fortress 2
298245,ElementalGodChaos,230410.0,2,Warframe
298487,ElementalGodChaos,263500.0,2,Dragons and Titans
299187,ElementalGodChaos,440.0,2,Team Fortress 2
299667,ElementalGodChaos,20500.0,2,Red Faction Guerrilla Steam Edition
299807,76561197971917242,249650.0,2,Blackguards
300011,melonmaniac,730.0,0,Counter-Strike: Global Offensive
300171,melonmaniac,440.0,2,Team Fortress 2
300651,76561198048491595,105600.0,2,Terraria
301371,76561198074108172,730.0,2,Counter-Strike: Global Offensive
301531,charmaps5,200510.0,2,XCOM: Enemy Unknown
301671,mexz1999,221180.0,2,Eufloria HD
301702,IchMasKung,301520.0,0,Robocraft
302422,IchMasKung,227940.0,0,Heroes & Generals
302742,IchMasKung,35450.0,2,Red Orchestra 2: Heroes of Stalingrad with Rising Storm
303222,IchMasKung,302830.0,1,BLOCKADE 3D
303343,HoxtonPleaseDontSueMe,242760.0,2,The Forest
303743,HoxtonPleaseDontSueMe,40800.0,2,Super Meat Boy
303843,HoxtonPleaseDontSueMe,113200.0,1,The Binding of Isaac
304083,HoxtonPleaseDontSueMe,440.0,1,Team Fortress 2
304563,76561198051215704,252490.0,1,Rust
305283,76561198051215704,8870.0,1,BioShock Infinite
305383,76561198051215704,203160.0,2,Tomb Raider
305623,76561198074291619,99900.0,0,Spiral Knights
306584,cheetahpocalypse,440.0,2,Team Fortress 2
307064,Axzothrift,393420.0,0,Hurtworld
307304,harharharharhar,304930.0,1,Unturned
308404,chicken_tonight,227940.0,0,Heroes & Generals
308724,chicken_tonight,313120.0,2,Stranded Deep
308844,chicken_tonight,220200.0,2,Kerbal Space Program
308924,chicken_tonight,285900.0,2,Gang Beasts
309405,chicken_tonight,206190.0,2,Gunpoint
